region,annotation,x,y,cell_name,SampleSize,KCNQ3_GSS
CA1,GABA Neu,3223.99996802372,17361.4808471565,Cell_41837,1002081,2.302734375
Cortex,Glu Neu,3793.35417397781,17619.2982014258,Cell_41838,1002081,0.0
Cortex,Astr,4173.07618490746,17786.8457899358,Cell_41840,1002081,1.7705078125
Cortex,Glu Neu,4599.11469899218,17987.7367666284,Cell_41841,1002081,2.61328125
Cortex,Unknown,4976.41070925208,18162.9729519383,Cell_41842,1002081,2.05859375
Midb,Olig,-1631.12774764746,15138.1176594336,Cell_41843,1002081,0.0
Midb,Unknown,-593.464982242822,15603.0101042988,Cell_41844,1002081,0.0
Midb,Astr,108.974343887885,15932.8646072316,Cell_41845,1002081,0.0
Midb,Astr,143.439818230714,15946.4708954222,Cell_41846,1002081,0.0
Midb,Astr,351.934621563875,16038.790541127,Cell_41847,1002081,0.0
Midb,Astr,469.567323996017,16103.7408861493,Cell_41848,1002081,0.0
Midb,Astr,575.082575103121,16154.3327015328,Cell_41849,1002081,0.0
PAN,Glu Neu,3732.51816481801,10308.3948386402,Cell_4185,1002081,0.0
DG,GN DG,1751.20903103761,16691.5287175744,Cell_41851,1002081,2.392578125
SL/R CA1,Astr,2313.14106270466,16941.5415008207,Cell_41852,1002081,0.0
CA1,Mic,2847.38725107905,17179.9571257437,Cell_41853,1002081,0.0
Cortex,Glu Neu,3853.27068931153,17644.5768720843,Cell_41854,1002081,0.0
Midb,Astr,-975.004924671824,15434.6287741839,Cell_41856,1002081,0.0
CA1,Glu Neu,2953.62026956785,17238.5791845847,Cell_41858,1002081,2.0390625
FT,Olig,3456.12788084842,17464.6391337245,Cell_41859,1002081,0.0
PAN,GABA Neu,3781.63678936693,10345.2236415317,Cell_4186,1002081,0.0
Cortex,Glu Neu,5060.11078236698,18203.5598680635,Cell_41860,1002081,2.625
Cortex,Glu Neu,5264.72053722188,18306.7494906921,Cell_41861,1002081,1.9677734375
Midb,Astr,957.340284913818,16330.7442751052,Cell_41862,1002081,0.0
Cortex,Astr,4568.62673430567,17972.6541935961,Cell_41864,1002081,2.048828125
Cortex,Glu Neu,5219.10456441527,18274.2774561869,Cell_41865,1002081,1.8623046875
Midb,Olig,-1473.30935386164,15213.7969471077,Cell_41866,1002081,0.0
Midb,GABA Neu,-1332.22846429405,15270.7985488292,Cell_41867,1002081,0.0
Midb,Olig,-685.044850525535,15567.6105601588,Cell_41868,1002081,0.0
Midb,GABA Neu,-91.4902159878357,15839.8271941451,Cell_41869,1002081,1.783203125
PAN,GABA Neu,3927.6041543405,10401.1658292139,Cell_4187,1002081,0.0
DG,Glu Neu,1624.56189525353,16624.6444668297,Cell_41871,1002081,0.0
DG,GN DG,1649.17919463957,16638.134780797,Cell_41872,1002081,2.044921875
SL/R CA1,Astr,2255.15217708157,16933.6491536291,Cell_41873,1002081,1.8798828125
SL/R CA1,Astr,2528.03310035202,17051.0970217029,Cell_41874,1002081,1.8671875
Cortex,Astr,3666.89196054983,17571.2013348449,Cell_41875,1002081,0.0
Cortex,Unknown,3723.85590620009,17588.5249861908,Cell_41876,1002081,0.0
Midb,Unknown,-1093.51211878717,15383.5793379196,Cell_41877,1002081,0.0
Midb,Astr,-918.423375757532,15467.1791708399,Cell_41878,1002081,0.0
Midb,Olig,-257.188404941461,15769.3352784562,Cell_41879,1002081,0.0
PAN,Glu Neu,4163.40240423038,10520.309378552,Cell_4188,1002081,0.0
Midb,Olig,837.773676759162,16274.8083634349,Cell_41880,1002081,0.0
CA1,GABA Neu,3255.20570009193,17384.5936636462,Cell_41881,1002081,0.0
Cortex,Glu Neu,4743.44905482251,18061.6325968696,Cell_41882,1002081,2.451171875
Midb,Unknown,-1292.27472138671,15301.2238413947,Cell_41883,1002081,0.0
Midb,Astr,-283.3979633924,15761.7156297893,Cell_41884,1002081,1.8798828125
Midb,Olig,2.35892866312679,15889.4692937006,Cell_41885,1002081,0.0
Midb,Unknown,300.007599609244,16024.8770803453,Cell_41886,1002081,0.0
SL/R CA1,Ery,1329.10727653085,16501.2444332987,Cell_41887,1002081,0.0
Cortex,GABA Neu,3585.27624144708,17526.0695899713,Cell_41888,1002081,0.0
Cortex,End,4085.35785205789,17759.8181359109,Cell_41889,1002081,0.0
CA1,Unknown,4432.15536955488,10634.7639268639,Cell_4189,1002081,1.73046875
Cortex,Glu Neu,4404.13840768098,17911.5183579168,Cell_41890,1002081,2.908203125
Cortex,Glu Neu,4625.58440394404,18016.3786017609,Cell_41891,1002081,3.2421875
Cortex,GABA Neu,5026.55427377383,18190.3704506754,Cell_41892,1002081,0.0
Cortex,Mic,5287.16102141772,18315.3909413259,Cell_41893,1002081,0.0
Midb,Glu Neu,-1158.16466123725,15363.8296859039,Cell_41894,1002081,0.0
Midb,Unknown,-480.64353107185,15671.2546656622,Cell_41895,1002081,0.0
Midb,Olig,-150.688963939867,15822.578766944,Cell_41896,1002081,0.0
Midb,Astr,79.0913103658386,15922.4600742041,Cell_41897,1002081,0.0
Midb,Glu Neu,172.902842944392,15970.9847726088,Cell_41898,1002081,0.0
Ependymal,Epe,1224.30979280544,16458.6828613726,Cell_41899,1002081,0.0
Cortex,Astr,5284.69664660783,9720.9776439066,Cell_419,1002081,0.0
CA1,GABA Neu,4453.13680594222,10646.5867576216,Cell_4190,1002081,0.0
DG,GN DG,1556.30796387122,16617.5451111646,Cell_41900,1002081,2.328125
FT,Olig,3363.9399433953,17437.7619279892,Cell_41901,1002081,0.0
Cortex,Glu Neu,5193.34635083323,18280.0666213307,Cell_41902,1002081,2.021484375
Midb,Glu Neu,-750.681582870107,15545.2092350389,Cell_41903,1002081,0.0
Midb,End,368.839811104973,16069.0967214633,Cell_41904,1002081,0.0
Ependymal,Epe,1268.84911453951,16479.1095306916,Cell_41905,1002081,0.0
SL/R CA1,GABA Neu,2694.18263417454,17134.9977512024,Cell_41908,1002081,1.841796875
CA1,Glu Neu,3311.78724900622,17417.1440603022,Cell_41909,1002081,1.8291015625
Ependymal,Epe,5052.82852829319,10915.0170803195,Cell_4191,1002081,1.7587890625
CA1,Glu Neu,3395.33687383149,17453.2613718239,Cell_41910,1002081,0.0
Cortex,Glu Neu,4033.28038181363,17741.4350705256,Cell_41911,1002081,0.0
Cortex,Glu Neu,4511.96368523468,17964.2697514573,Cell_41912,1002081,2.232421875
Midb,Glu Neu,-536.548062682794,15658.8174897222,Cell_41913,1002081,0.0
Ependymal,Epe,-18.8137060921918,15885.259835598,Cell_41914,1002081,0.0
Midb,Glu Neu,328.069563626002,16047.6482501774,Cell_41915,1002081,1.845703125
DG,GN DG,1591.03986072685,16625.7728290019,Cell_41916,1002081,2.34375
DG,Unknown,1633.04348357987,16637.3355132586,Cell_41917,1002081,1.91015625
DG,GN DG,1716.13548752437,16686.4447677886,Cell_41918,1002081,2.712890625
FT,Olig,3487.08442743707,17500.2894103476,Cell_41919,1002081,0.0
Cortex,Astr,5133.87692830389,10956.5881863393,Cell_4192,1002081,1.7705078125
Cortex,End,3733.88900351298,17607.4283445779,Cell_41920,1002081,1.787109375
Cortex,Glu Neu,4138.67965869757,17801.875060866,Cell_41921,1002081,2.03515625
Midb,Astr,-1365.40885216313,15268.78314295,Cell_41922,1002081,0.0
Midb,Astr,-1129.91149885251,15378.987483081,Cell_41923,1002081,0.0
Midb,GABA Neu,-1034.39487099183,15424.9937196378,Cell_41924,1002081,0.0
Midb,Olig,36.7084287827929,15912.923756848,Cell_41926,1002081,0.0
Midb,Astr,614.544223063223,16183.4321575462,Cell_41927,1002081,0.0
Midb,Olig,1071.97966758414,16399.8225780734,Cell_41928,1002081,0.0
SL/R CA1,Astr,1782.48998725063,16716.8763363659,Cell_41929,1002081,1.7587890625
Cortex,GABA Neu,5298.74137565266,11028.8980335275,Cell_4193,1002081,0.0
CA1,Ery,2744.59262120909,17157.0166795864,Cell_41930,1002081,0.0
CA1,Astr,2995.27596975138,17279.6863937118,Cell_41931,1002081,0.0
Cortex,Glu Neu,4558.39616261292,17987.764964683,Cell_41932,1002081,2.29296875
Cortex,Glu Neu,5000.49516361252,18187.2204066121,Cell_41933,1002081,3.423828125
Midb,GABA Neu,-768.067906337094,15547.1368647496,Cell_41934,1002081,0.0
Midb,Glu Neu,-101.379141022974,15851.7941971805,Cell_41937,1002081,0.0
Midb,Olig,220.695630941201,16008.3056704476,Cell_41938,1002081,0.0
SL/R CA1,Astr,2475.27233679253,17039.0014924205,Cell_41939,1002081,1.875
Cortex,GABA Neu,5812.60792079823,11273.3692461071,Cell_4194,1002081,1.794921875
CA1,Astr,2805.1516797797,17188.0907914006,Cell_41940,1002081,1.8798828125
CA1,Glu Neu,3153.51123433963,17354.4567156363,Cell_41941,1002081,1.8115234375
CA1,Glu Neu,3192.63751165399,17360.2991828822,Cell_41942,1002081,1.875
Cortex,Glu Neu,3751.80189599368,17621.1443309797,Cell_41943,1002081,1.8544921875
Cortex,Ery,4465.2240352653,17958.2360858434,Cell_41944,1002081,1.849609375
Cortex,Unknown,4980.72358955413,18184.753655864,Cell_41945,1002081,2.134765625
Meni,Meninge,5513.035872206,18432.183714139,Cell_41946,1002081,0.0
Midb,Glu Neu,-344.489866988597,15741.3986586816,Cell_41947,1002081,0.0
Cortex,GABA Neu,6226.79540607071,11454.5231228077,Cell_4195,1002081,1.779296875
Ependymal,Epe,1162.99221677479,16431.6614833595,Cell_41950,1002081,0.0
SL/R CA1,SM,1991.70255796549,16817.2262255282,Cell_41951,1002081,0.0
Cortex,Glu Neu,3855.57443974625,17673.1372070602,Cell_41953,1002081,2.2421875
Cortex,Glu Neu,4313.46750514794,17876.5356845792,Cell_41954,1002081,0.0
Cortex,GABA Neu,4336.19164888982,17886.9574546399,Cell_41955,1002081,0.0
Cortex,Astr,4794.11918835798,18104.6737117192,Cell_41956,1002081,1.962890625
Midb,Olig,-1349.58031369457,15287.0439581002,Cell_41957,1002081,0.0
Midb,GABA Neu,-1083.25334903983,15409.187103212,Cell_41959,1002081,0.0
Cortex,Glu Neu,6375.44891821497,11523.7989001558,Cell_4196,1002081,1.8330078125
Midb,GABA Neu,-691.56433507477,15586.6236167572,Cell_41960,1002081,0.0
Midb,Olig,-118.006947029918,15849.66909309,Cell_41961,1002081,0.0
Midb,GABA Neu,705.440798030712,16225.1192377891,Cell_41962,1002081,0.0
DG,GN DG,1662.58173243837,16664.0841927471,Cell_41963,1002081,3.072265625
SL/R CA1,Astr,2397.51815312292,17002.241637662,Cell_41964,1002081,0.0
FT,Olig,3564.7806239951,17541.9733525846,Cell_41965,1002081,0.0
Cortex,Glu Neu,4713.50489618294,18069.35252973,Cell_41966,1002081,3.3359375
Cortex,Astr,4772.15356207615,18090.1992078574,Cell_41967,1002081,2.10546875
Cortex,Glu Neu,5218.60619345615,18299.3523764537,Cell_41968,1002081,2.048828125
Cortex,Glu Neu,5314.53969211926,18344.4496472609,Cell_41969,1002081,1.91015625
Cortex,Glu Neu,6454.75461087113,11566.7710668725,Cell_4197,1002081,1.9189453125
DG,Glu Neu,1610.27858975965,16638.9967204565,Cell_41970,1002081,0.0
DG,GN DG,1628.26670638517,16654.9475091601,Cell_41971,1002081,2.359375
SL/R CA1,Astr,2285.88305123578,16962.5950233469,Cell_41972,1002081,0.0
SL/R CA1,Astr,2438.53131006957,17037.5534056334,Cell_41973,1002081,1.875
CA1,Astr,2780.41840617049,17184.44865239,Cell_41974,1002081,0.0
Midb,Olig,-1525.2019017498,15214.2012658864,Cell_41975,1002081,0.0
Midb,GABA Neu,-1212.66813215128,15353.1352173185,Cell_41976,1002081,0.0
Midb,Astr,178.275137285748,15997.6519519405,Cell_41977,1002081,0.0
Midb,Unknown,510.238834285061,16142.1964221722,Cell_41978,1002081,0.0
Midb,Glu Neu,843.221195245334,16303.7103450684,Cell_41979,1002081,0.0
Cortex,Glu Neu,6901.66486313191,11762.9322924605,Cell_4198,1002081,2.01171875
CA1,Unknown,3273.30351492873,17417.097034212,Cell_41981,1002081,0.0
Cortex,Unknown,3617.42541333143,17563.9170568237,Cell_41982,1002081,0.0
Cortex,Glu Neu,3638.14042720597,17581.1184579346,Cell_41983,1002081,0.0
Cortex,GABA Neu,3785.58407702128,17641.0381552731,Cell_41984,1002081,0.0
Cortex,Glu Neu,4376.40867630402,17925.2045552616,Cell_41985,1002081,0.0
Cortex,Astr,4658.83373994605,18047.0295667608,Cell_41986,1002081,2.333984375
Cortex,Glu Neu,4885.1662116151,18150.8303965657,Cell_41987,1002081,2.2265625
Cortex,Glu Neu,5065.48307670834,18230.2270473953,Cell_41988,1002081,2.109375
Midb,GABA Neu,-843.552813638456,15524.6195654065,Cell_41989,1002081,0.0
Cortex,Glu Neu,7084.32622873821,11858.8063010074,Cell_4199,1002081,1.8330078125
Midb,Astr,-192.658112726422,15825.3338622476,Cell_41990,1002081,2.00390625
Midb,Unknown,63.1781337346501,15941.5655919805,Cell_41991,1002081,0.0
Midb,Olig,997.594924400431,16370.1087768778,Cell_41992,1002081,0.0
Ependymal,Epe,1183.36558399172,16452.0066525219,Cell_41993,1002081,0.0
DG,Glu Neu,1688.75054081096,16683.7868186725,Cell_41994,1002081,0.0
Cortex,Unknown,3592.5416914326,17555.8053132096,Cell_41995,1002081,0.0
Cortex,Glu Neu,4932.1660080854,18177.8862486453,Cell_41996,1002081,2.5
Midb,Olig,-734.326475387837,15579.1136663016,Cell_41997,1002081,0.0
Midb,Ery,-37.6418403344451,15897.5277352127,Cell_41998,1002081,0.0
Cortex,Astr,5417.59684442834,9774.22740840626,Cell_420,1002081,0.0
CA1,GABA Neu,3055.98547661162,17315.2301101296,Cell_42000,1002081,0.0
Cortex,Glu Neu,3814.4797826429,17661.9913936059,Cell_42001,1002081,2.32421875
Cortex,Glu Neu,4822.59802317716,18126.5359158017,Cell_42002,1002081,1.98046875
Cortex,End,5134.37327531565,18269.5226010349,Cell_42003,1002081,0.0
Midb,Olig,-221.745016716018,15811.9939965699,Cell_42005,1002081,0.0
Midb,Glu Neu,640.521833067834,16210.7481561266,Cell_42006,1002081,1.7705078125
DG,GN DG,1594.86064608165,16646.2276963755,Cell_42007,1002081,2.349609375
CA1,GABA Neu,2864.61057423265,17226.3614050674,Cell_42008,1002081,0.0
Cortex,Glu Neu,3910.22208293803,17714.7020370681,Cell_42009,1002081,2.171875
Cortex,Glu Neu,4682.61729772723,18062.3378122276,Cell_42010,1002081,3.66015625
Cortex,Glu Neu,4731.70144820968,18084.8488355587,Cell_42011,1002081,2.97265625
DG,GABA Neu,1572.28695062941,16640.2755309184,Cell_42013,1002081,0.0
SL/R CA1,Olig,2132.13462828432,16894.833142913,Cell_42014,1002081,0.0
SL/R CA1,Astr,2416.56568378775,17023.0789017715,Cell_42015,1002081,1.875
Cortex,Glu Neu,3762.47753654345,17645.8431305224,Cell_42016,1002081,1.787109375
Midb,Astr,-787.278437315306,15574.6315096743,Cell_42017,1002081,1.7421875
Midb,Olig,-367.370735031979,15752.9080408362,Cell_42018,1002081,0.0
Midb,Astr,968.316822042856,16364.382283855,Cell_42020,1002081,0.0
SL/R CA1,Olig,1481.69127224119,16607.5276598826,Cell_42021,1002081,0.0
DG,GN DG,1725.90216232446,16710.7266965289,Cell_42022,1002081,2.494140625
CA1,Glu Neu,3084.12266477319,17340.2360822635,Cell_42025,1002081,2.392578125
Cortex,GABA Neu,3875.11406535832,17695.3003077219,Cell_42026,1002081,0.0
Cortex,Mic,4187.19021407607,17847.2262021622,Cell_42027,1002081,0.0
Cortex,Glu Neu,4554.18670451028,18008.9375994383,Cell_42028,1002081,1.8203125
Meni,Meninge,5460.19360848981,18444.2541393738,Cell_42029,1002081,0.0
CA1,Astr,3117.86611966981,10034.203548853,Cell_4203,1002081,0.0
Midb,Astr,-1191.38579918467,15373.8972572832,Cell_42031,1002081,1.8076171875
Midb,GABA Neu,-1062.42549894806,15429.7407077755,Cell_42032,1002081,0.0
Midb,Glu Neu,-983.574289166735,15472.504439091,Cell_42033,1002081,0.0
Midb,GABA Neu,-637.825657632666,15627.7715759626,Cell_42034,1002081,0.0
Midb,Glu Neu,-159.408776724411,15855.9848272475,Cell_42035,1002081,0.0
Midb,DA Neu,259.815632243692,16040.5488945124,Cell_42036,1002081,0.0
Midb,Glu Neu,657.184113141249,16227.1910397775,Cell_42037,1002081,0.0
DG,Glu Neu,1816.79873729195,16752.4137767718,Cell_42038,1002081,1.8583984375
PAN,Glu Neu,3253.7188871738,10095.4083326653,Cell_4204,1002081,0.0
Cortex,Glu Neu,5076.00826896848,18250.4562423344,Cell_42040,1002081,2.671875
Midb,GABA Neu,-670.890071278574,15615.9079951266,Cell_42041,1002081,0.0
Midb,Glu Neu,-568.669036512559,15661.688559249,Cell_42042,1002081,0.0
Midb,Astr,725.698191024478,16255.3125819082,Cell_42043,1002081,0.0
Cortex,Glu Neu,3934.08086486403,17732.2450848366,Cell_42046,1002081,2.439453125
Cortex,Glu Neu,4292.02217186795,17904.1055536487,Cell_42048,1002081,2.80859375
Cortex,Ery,4322.6088737444,17902.181061944,Cell_42049,1002081,0.0
PAN,GABA Neu,3449.56339415633,10184.1265894379,Cell_4205,1002081,0.0
Cortex,Glu Neu,4971.81885441348,18199.3723320036,Cell_42050,1002081,3.505859375
Cortex,Astr,5373.73216405941,18388.0988312809,Cell_42051,1002081,0.0
Midb,Unknown,-1333.86774944918,15315.1529482072,Cell_42052,1002081,0.0
Midb,Glu Neu,-1281.33893433601,15346.9448274031,Cell_42053,1002081,0.0
Midb,GABA Neu,-1074.85326087018,15446.0441041581,Cell_42054,1002081,0.0
Midb,Olig,-832.043431483826,15547.5004334499,Cell_42055,1002081,0.0
Midb,SM,-470.558722659252,15711.6346933898,Cell_42056,1002081,0.0
Midb,Glu Neu,-241.783013287212,15814.905816175,Cell_42057,1002081,0.0
Midb,Olig,345.559309292396,16088.6739591478,Cell_42058,1002081,0.0
Midb,Olig,884.350326415154,16329.173938083,Cell_42059,1002081,0.0
PAN,Glu Neu,3492.77687933829,10205.0453537042,Cell_4206,1002081,0.0
DG,GN DG,1653.67699729772,16678.7028688867,Cell_42060,1002081,2.484375
FT,Olig,3354.23594071627,17468.5163151885,Cell_42061,1002081,0.0
Cortex,Ery,4223.32317162862,17857.196627354,Cell_42062,1002081,0.0
Cortex,Olig,5089.45155684562,18264.3226770259,Cell_42063,1002081,1.7705078125
Midb,Glu Neu,-1402.08093075314,15295.9706152836,Cell_42064,1002081,0.0
Midb,Mic,-1173.32245841434,15392.0828482886,Cell_42065,1002081,0.0
Midb,Unknown,855.905965662436,16321.6295135609,Cell_42066,1002081,0.0
Ependymal,Epe,1135.8674165623,16450.0257207091,Cell_42067,1002081,0.0
Cortex,Mic,3850.79766255155,17690.7492029616,Cell_42069,1002081,0.0
CA1,GABA Neu,4370.77980641265,10612.6666363292,Cell_4207,1002081,0.0
Cortex,Glu Neu,4625.38692956419,18050.3927312349,Cell_42071,1002081,2.66015625
Cortex,Astr,4759.49698971364,18112.9985757441,Cell_42072,1002081,2.1875
Midb,Olig,13.7115865162468,15934.2813139594,Cell_42073,1002081,0.0
Midb,Astr,82.8682076363548,15968.1982972458,Cell_42074,1002081,0.0
DG,GN DG,1672.08198472567,16693.7446918406,Cell_42075,1002081,2.484375
DG,Glu Neu,1758.09208428717,16736.4911861228,Cell_42076,1002081,1.9140625
SL/R CA1,Mic,2021.46020324656,16877.0800687409,Cell_42077,1002081,0.0
SL/R CA1,Olig,2523.85811631585,17086.5874360185,Cell_42078,1002081,0.0
Cortex,Glu Neu,3699.56770144791,17624.6924178098,Cell_42079,1002081,0.0
Cortex,Glu Neu,5232.34612584804,11010.5494422087,Cell_4208,1002081,1.896484375
Cortex,End,3993.44729813892,17761.1220064214,Cell_42080,1002081,0.0
Cortex,Glu Neu,5050.3660296096,18246.3972325214,Cell_42081,1002081,2.03125
Cortex,Ery,5216.85721008974,18327.1541939695,Cell_42082,1002081,1.8291015625
Cortex,Glu Neu,5287.1139953275,18353.8746754033,Cell_42083,1002081,1.8623046875
Midb,Glu Neu,-936.649716841254,15497.3254888688,Cell_42084,1002081,0.0
Midb,Ery,1271.52898569831,16518.8438771764,Cell_42085,1002081,0.0
DG,GN DG,1629.24462026778,16683.9999390832,Cell_42086,1002081,2.318359375
SL/R CA1,Astr,2078.9569939224,16883.6465793803,Cell_42088,1002081,1.8076171875
CA1,Astr,2898.99454841878,17264.133647775,Cell_42089,1002081,0.0
Cortex,Glu Neu,5021.92166885688,18238.8528079993,Cell_42090,1002081,2.986328125
Midb,Unknown,-1151.28160798769,15408.7921544523,Cell_42091,1002081,0.0
Ependymal,Epe,-78.0218680620392,15907.6125436253,Cell_42092,1002081,0.0
Midb,End,370.327056968067,16106.6338777188,Cell_42093,1002081,0.0
Ependymal,Epe,1174.49532291754,16480.9431082218,Cell_42094,1002081,0.0
DG,Glu Neu,1606.4452523811,16671.3433667207,Cell_42095,1002081,0.0
SL/R CA1,SM,1981.84810699682,16843.511008124,Cell_42096,1002081,0.0
SL/R CA1,Astr,2202.57633587819,16940.3410085107,Cell_42097,1002081,1.9365234375
SL/R CA1,Astr,2365.39090328128,17031.5134640077,Cell_42098,1002081,1.875
FT,Olig,3398.09196913511,17495.2305206105,Cell_42099,1002081,0.0
Cortex,Astr,5057.11356253149,9619.90371135075,Cell_421,1002081,0.0
FT,Olig,3445.13251568375,17510.2033954314,Cell_42100,1002081,0.0
Cortex,Glu Neu,3605.11048762654,17583.572656659,Cell_42101,1002081,0.0
Cortex,Glu Neu,4564.52069840244,18036.7801670325,Cell_42102,1002081,4.25390625
Cortex,Glu Neu,4735.25581105168,18110.6822732856,Cell_42103,1002081,2.845703125
Midb,Glu Neu,-923.131204819294,15513.426725862,Cell_42105,1002081,0.0
Midb,GABA Neu,-539.773330890942,15682.6417975818,Cell_42106,1002081,0.0
Midb,Glu Neu,-399.341260572111,15760.2487149665,Cell_42108,1002081,0.0
Midb,Ery,388.280699527116,16108.266886862,Cell_42109,1002081,0.0
Midb,Astr,472.055996786838,16151.088605289,Cell_42110,1002081,0.0
DG,GN DG,1694.34850758676,16717.1584049096,Cell_42111,1002081,2.779296875
SL/R CA1,Astr,1956.54751429556,16836.3082302595,Cell_42112,1002081,0.0
CA1,Glu Neu,2862.93681501105,17256.398024885,Cell_42113,1002081,2.025390625
Cortex,Glu Neu,3720.85003441451,17645.4544577746,Cell_42114,1002081,0.0
Cortex,Glu Neu,3783.07657619483,17672.8927065901,Cell_42115,1002081,1.8583984375
Cortex,Unknown,3822.6541983781,17692.1439876467,Cell_42116,1002081,0.0
Cortex,Unknown,4015.05404072991,17771.5813885546,Cell_42117,1002081,0.0
Cortex,Glu Neu,4228.01217265475,17890.1513427887,Cell_42118,1002081,2.283203125
Cortex,Glu Neu,4993.8941789066,18230.3994177276,Cell_42119,1002081,3.228515625
Midb,Olig,-341.317900882551,15782.4588417185,Cell_42120,1002081,0.0
Midb,Unknown,-292.691371280884,15817.9618080579,Cell_42121,1002081,0.0
Midb,Glu Neu,489.059923517865,16164.3877208884,Cell_42122,1002081,1.783203125
Ependymal,Epe,1111.55101375553,16445.4746159489,Cell_42123,1002081,0.0
CA1,Astr,3137.25327304489,17389.9063798736,Cell_42124,1002081,0.0
CA1,Glu Neu,3239.59028203407,17425.8387690392,Cell_42125,1002081,1.7265625
Cortex,Mic,3672.90052211619,17630.0647121512,Cell_42126,1002081,0.0
Cortex,Glu Neu,4586.52707476261,18039.1716936358,Cell_42127,1002081,2.666015625
Cortex,Glu Neu,4884.96873723524,18184.8445260397,Cell_42128,1002081,3.111328125
Midb,Olig,216.028551957786,16042.4702482111,Cell_42129,1002081,0.0
DG,End,1726.19992089779,16732.8662841455,Cell_42131,1002081,0.0
CA1,End,2951.67381182158,17300.3951315745,Cell_42132,1002081,0.0
CA1,Glu Neu,3195.20140858963,17409.8817043238,Cell_42133,1002081,1.87109375
Cortex,Glu Neu,4853.57180679905,18169.345082205,Cell_42134,1002081,2.40234375
